transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T2337743,2023-10-14T03:38:41.801857,ACC126096,ACC981798,495.94,withdrawal,retail,Berlin,atm,False,,6790.278544370278,-0.09,12,0.54,wire_transfer,25.42.191.103,D7741010
T1245768,2023-10-14T04:32:20.853197,ACC696625,ACC568903,8.61,payment,other,Singapore,atm,False,,3576.637201775278,-0.65,12,0.59,UPI,55.116.135.114,D5072258
T3413900,2023-10-14T18:16:08.614042,ACC238819,ACC211290,482.81,withdrawal,online,Berlin,pos,False,,160.40575115583331,-0.82,3,0.39,UPI,61.3.199.1,D2593510
T2529280,2023-10-14T20:43:21.732739,ACC996697,ACC239300,61.5,withdrawal,retail,Berlin,atm,False,,1422.2475062841663,-0.61,20,0.98,wire_transfer,96.40.145.130,D5882297
T3285104,2023-10-15T07:43:36.000145,ACC500005,ACC484210,2290.13,deposit,online,London,pos,True,card_not_present,3641.815809985556,0.37,2,0.68,card,34.196.210.174,D8813938
T4692977,2023-10-15T14:19:37.615124,ACC233331,ACC418004,755.41,deposit,travel,Berlin,atm,False,,-717.5814614361111,-0.4,3,0.21,wire_transfer,61.170.185.105,D6038422
T361527,2023-10-15T16:31:51.831429,ACC994234,ACC516254,217.07,payment,other,Tokyo,mobile,False,,,-0.32,11,0.76,wire_transfer,121.85.212.221,D7573057
T2164638,2023-10-16T08:48:00.940899,ACC252288,ACC497327,1044.04,deposit,grocery,Singapore,web,False,,4990.157698720556,1.09,11,0.36,UPI,177.106.148.229,D1720024
T257910,2023-10-16T11:21:18.320401,ACC364364,ACC345559,123.97,payment,travel,Berlin,mobile,False,,,-0.75,16,0.43,wire_transfer,17.54.61.37,D4049747
T3602593,2023-10-16T13:24:48.386875,ACC337893,ACC928274,968.93,deposit,utilities,Sydney,atm,False,,-1574.8986702005554,-0.17,18,0.17,ACH,178.192.147.115,D4382605
T2425114,2023-10-16T15:45:22.187905,ACC862446,ACC269470,8.89,transfer,other,London,atm,False,,2978.0186600291668,1.33,19,0.68,ACH,185.62.200.30,D5312901
T3079306,2023-10-17T01:58:43.114977,ACC387657,ACC406219,430.47,deposit,grocery,Berlin,pos,False,,5456.948118445833,0.12,8,0.49,ACH,114.215.217.174,D2493359
T3922514,2023-10-17T10:12:17.864013,ACC687301,ACC831224,307.02,withdrawal,other,Dubai,atm,False,,5026.3329077913895,-1.8,3,0.57,card,57.246.52.116,D8387196
T2792737,2023-10-17T15:16:33.884035,ACC380835,ACC861993,10.66,transfer,entertainment,Berlin,atm,False,,5871.235278722777,0.21,8,0.66,ACH,69.233.199.182,D6541543
T3283108,2023-10-18T08:55:44.626235,ACC834552,ACC500184,20.92,transfer,other,Dubai,web,False,,6884.304628744722,-1.25,19,0.82,card,129.47.66.46,D7057191
T1904201,2023-10-18T16:47:50.955562,ACC871388,ACC269589,12.01,transfer,online,Sydney,web,False,,,-1.39,20,0.87,ACH,96.247.97.173,D4383372
T2379924,2023-10-19T14:49:50.313983,ACC936470,ACC128374,220.38,withdrawal,restaurant,Sydney,mobile,False,,5426.565837694445,1.83,11,0.77,wire_transfer,158.73.144.127,D9583219
T4932252,2023-10-19T15:06:10.485276,ACC502284,ACC128374,50.08,payment,other,Sydney,web,False,,224.56740392361112,-0.93,10,0.52,wire_transfer,8.188.48.83,D6655377
T1084297,2023-10-19T15:08:56.416897,ACC769795,ACC128374,6.24,transfer,travel,Tokyo,web,False,,,-1.07,5,0.58,UPI,20.169.102.189,D9330655
T3785206,2023-10-20T14:57:01.286721,ACC721616,ACC222272,347.2,withdrawal,retail,Dubai,pos,False,,506.0907954713889,0.86,7,0.67,ACH,112.135.161.90,D5413199
T1779380,2023-10-20T14:57:11.660234,ACC547835,ACC835560,366.33,withdrawal,grocery,New York,atm,False,,3851.882741433889,1.85,5,0.01,ACH,74.44.186.213,D2362194
T3969323,2023-10-21T02:14:28.967978,ACC109780,ACC956097,911.81,deposit,travel,Singapore,web,False,,1096.7024828966669,0.32,8,0.87,card,151.74.142.165,D7816382
T1002420,2023-10-21T11:24:54.294827,ACC952271,ACC810233,1090.76,deposit,grocery,Singapore,web,False,,2275.766475028889,0.24,13,0.73,card,236.200.70.99,D3128697
T3917566,2023-10-22T00:15:19.955067,ACC779060,ACC648664,609.11,withdrawal,entertainment,Toronto,atm,False,,3108.7032242372225,-0.68,12,0.82,wire_transfer,241.6.59.238,D1988213
T2607059,2023-10-22T16:06:30.528859,ACC512270,ACC630779,768.95,deposit,grocery,Berlin,mobile,False,,490.7994054213889,-0.26,20,0.57,card,10.100.4.14,D3161240
T650832,2023-10-22T18:01:16.277605,ACC580536,ACC967150,255.34,payment,grocery,New York,atm,False,,,1.05,8,0.47,card,239.230.94.96,D6642846
T3600490,2023-10-23T01:57:32.216539,ACC207936,ACC865436,564.15,withdrawal,entertainment,New York,web,False,,4703.587924068056,0.18,13,0.11,wire_transfer,172.3.143.202,D8351812
T109328,2023-10-23T02:49:22.457667,ACC277427,ACC884947,23.08,transfer,other,Tokyo,mobile,False,,,0.26,18,0.23,card,54.41.101.239,D7451767
T4903340,2023-10-23T05:42:48.099780,ACC102221,ACC811045,1616.14,deposit,restaurant,Tokyo,atm,False,,-85.95026668472222,-0.55,1,0.27,ACH,172.20.225.211,D1414630
T198528,2023-10-23T12:46:03.137047,ACC338151,ACC292502,20.85,transfer,entertainment,Berlin,web,False,,-1146.1397263263889,0.93,10,0.95,ACH,2.160.209.250,D5863520
T3439892,2023-10-23T22:51:27.875217,ACC963495,ACC204088,32.29,transfer,travel,Berlin,pos,False,,3164.502490331666,-0.29,3,0.45,card,201.20.50.141,D9439110
T4795636,2023-10-23T23:54:08.823065,ACC947026,ACC452573,1354.03,deposit,restaurant,Dubai,web,False,,3449.9158879344445,-0.92,11,0.68,card,96.255.162.89,D6654893
T2416733,2023-10-24T08:30:04.370588,ACC339818,ACC412097,164.69,deposit,online,Singapore,pos,True,card_not_present,2878.6478701663887,-1.3,15,0.82,card,120.18.48.212,D5605692
T2798416,2023-10-24T09:45:47.542492,ACC830115,ACC518300,79.57,payment,retail,London,mobile,False,,340.63321945222225,2.45,13,0.66,UPI,163.39.242.218,D1884617
T1208449,2023-10-25T19:11:48.682173,ACC805998,ACC106215,1776.33,deposit,utilities,Tokyo,mobile,False,,,-1.46,19,0.62,wire_transfer,77.165.11.103,D8870941
T2907182,2023-10-25T20:34:05.749691,ACC672420,ACC915282,4.38,transfer,retail,Dubai,web,False,,1131.9943686425,0.51,16,0.4,wire_transfer,250.132.167.55,D9403301
T744864,2023-10-25T21:07:20.289556,ACC394729,ACC610543,901.1,deposit,grocery,Tokyo,mobile,False,,,-0.36,7,0.01,ACH,123.84.96.253,D7611514
T1893317,2023-10-26T06:09:33.359511,ACC715510,ACC364027,210.42,withdrawal,utilities,Tokyo,atm,False,,-335.42614723,-1.63,19,0.11,wire_transfer,148.148.230.228,D7316263
T5051117,2023-10-26T17:36:53.862162,ACC125991,ACC953563,148.94,payment,retail,Tokyo,web,False,,143.12139721277777,-0.51,6,0.14,wire_transfer,54.60.68.36,D1085364
T4989095,2023-10-26T23:05:34.749783,ACC686669,ACC643450,967.24,deposit,entertainment,Tokyo,mobile,False,,5137.4078216325,-0.43,6,0.19,card,48.62.207.185,D6385318
T589451,2023-10-27T08:05:19.693460,ACC276821,ACC572653,0.01,deposit,restaurant,London,atm,False,,,0.18,18,0.62,UPI,173.137.30.156,D6966225
T2397298,2023-10-27T12:11:31.013914,ACC165175,ACC848368,88.9,payment,grocery,Toronto,pos,False,,2290.5755573072224,-0.3,20,0.2,UPI,44.129.253.242,D2758159
T4205776,2023-10-27T12:25:38.325412,ACC154814,ACC397938,170.8,withdrawal,other,Berlin,pos,False,,4674.549965510556,0.21,3,0.81,card,211.60.142.78,D2535070
T2630389,2023-10-28T21:21:22.444818,ACC625763,ACC385549,11.63,transfer,travel,Sydney,mobile,False,,-1346.326699738889,0.96,11,0.63,card,105.180.160.124,D8880799
T3793870,2023-10-28T22:07:10.296566,ACC628968,ACC559607,213.4,withdrawal,entertainment,Dubai,pos,False,,3429.2245873572224,0.95,1,0.51,ACH,35.70.171.73,D1738202
T4374489,2023-10-29T07:28:33.630945,ACC966020,ACC258300,0.01,withdrawal,online,Singapore,pos,False,,3930.4964590336112,-0.53,18,0.29,card,237.171.243.98,D5976458
T2043716,2023-10-29T21:04:53.914717,ACC851185,ACC526937,39.08,transfer,travel,Singapore,pos,False,,-640.0862927280556,0.17,17,0.27,UPI,185.236.168.224,D5183250
T4632937,2023-10-29T22:41:07.727855,ACC978689,ACC723224,141.92,payment,online,Singapore,mobile,False,,5479.402308650556,-1.25,5,0.45,ACH,182.117.58.252,D2816089
T3797495,2023-10-30T00:51:26.628943,ACC813050,ACC901729,153.67,withdrawal,online,Sydney,mobile,False,,942.3488188016668,1.65,3,0.85,wire_transfer,41.76.47.27,D6457019
T447994,2023-11-01T01:18:19.848422,ACC909331,ACC521792,435.78,withdrawal,retail,Singapore,atm,False,,-689.0237046755556,-0.59,9,0.86,UPI,236.103.153.42,D9360920
T5092149,2023-11-01T02:41:13.340491,ACC359673,ACC199122,42.73,transfer,entertainment,Tokyo,mobile,False,,1956.2930356341667,-1.25,13,0.3,card,179.110.136.53,D3152664
T1742653,2023-11-01T02:48:50.231808,ACC491900,ACC236739,30.32,transfer,retail,Tokyo,mobile,False,,,-1.48,17,0.91,wire_transfer,58.190.154.119,D8497974
T3289874,2023-11-01T04:22:25.716127,ACC502068,ACC658742,1206.8,deposit,utilities,Singapore,mobile,False,,3657.982913459167,-0.86,14,0.03,ACH,45.179.123.127,D8252040
T2068406,2023-11-01T08:46:45.374071,ACC646667,ACC626433,134.44,deposit,grocery,Singapore,pos,False,,3969.685781873333,-0.8,11,0.77,wire_transfer,191.64.199.105,D6154066
T159013,2023-11-01T15:41:34.268677,ACC633057,ACC243144,212.93,deposit,grocery,New York,mobile,False,,,-0.3,12,0.44,card,144.132.192.255,D1523744
T4634562,2023-11-01T19:54:13.671341,ACC407853,ACC899196,1085.61,deposit,restaurant,New York,atm,False,,2455.324462381944,0.99,4,0.05,ACH,250.164.72.34,D9379851
T4666140,2023-11-01T23:53:26.174884,ACC141052,ACC840872,58.71,payment,restaurant,Sydney,pos,False,,7176.240915723333,0.06,2,0.88,card,140.64.166.101,D8441754
T3984905,2023-11-02T00:23:27.421391,ACC567595,ACC253886,224.95,withdrawal,utilities,Dubai,pos,False,,4482.787123921111,0.89,9,0.89,card,186.41.164.24,D4122890
T429508,2023-11-02T06:35:23.448587,ACC374786,ACC189933,301.65,withdrawal,other,Tokyo,atm,False,,,-0.64,6,0.28,UPI,80.212.89.174,D6745106
T1324028,2023-11-02T08:44:48.595100,ACC408178,ACC750719,23.76,payment,travel,Dubai,web,False,,,0.15,18,0.97,UPI,167.139.217.175,D9223039
T334935,2023-11-02T13:01:28.014759,ACC106348,ACC892640,330.1,withdrawal,utilities,Toronto,web,False,,1094.5673737236111,0.22,9,0.15,UPI,133.41.58.172,D3950626
T1512798,2023-11-02T20:14:06.990526,ACC439184,ACC522461,242.73,withdrawal,retail,Sydney,pos,False,,-916.3705757425,0.08,8,0.83,card,177.102.146.11,D5835389
T3298041,2023-11-03T03:13:57.581470,ACC467410,ACC786631,27.86,transfer,entertainment,Dubai,pos,False,,2008.0432243677776,0.25,17,0.78,card,123.143.162.54,D8776933
T2444256,2023-11-03T07:01:23.167673,ACC721762,ACC785824,11.57,payment,restaurant,Dubai,mobile,False,,5127.697775023889,-0.35,10,0.25,ACH,42.44.107.253,D7777869
T3269661,2023-11-03T13:08:00.982348,ACC551159,ACC111094,96.09,withdrawal,retail,Singapore,pos,False,,1712.3828795627778,1.16,4,0.39,ACH,148.207.87.241,D3048916
T964761,2023-11-03T14:42:15.603066,ACC387624,ACC106002,1568.15,deposit,other,Tokyo,web,False,,,0.56,5,0.41,UPI,54.52.1.116,D9764945
T4103806,2023-11-03T16:23:22.740364,ACC335276,ACC185699,1447.64,deposit,retail,New York,atm,False,,3413.94885026,-0.42,11,0.55,card,55.65.45.176,D1298234
T247048,2023-11-03T19:19:54.940006,ACC997115,ACC888038,10.64,transfer,other,Toronto,mobile,False,,,0.22,8,0.85,wire_transfer,139.113.104.35,D1389066
T2108107,2023-11-03T21:01:58.542050,ACC475786,ACC425601,311.25,withdrawal,grocery,New York,mobile,False,,3473.8490348836112,-1.4,20,0.19,wire_transfer,230.197.224.95,D1882432
T2863201,2023-11-04T02:17:56.967038,ACC520304,ACC896749,203.09,withdrawal,utilities,Toronto,atm,False,,5990.704583252778,0.9,5,0.21,card,160.76.117.23,D9477061
T1061760,2023-11-04T05:06:03.592822,ACC869401,ACC205102,6.0,payment,travel,Toronto,web,False,,4057.9263807325,0.13,16,0.48,wire_transfer,153.78.187.172,D8487009
T502875,2023-11-04T17:21:35.522515,ACC980039,ACC493130,17.25,transfer,entertainment,Toronto,web,False,,,0.64,17,0.09,ACH,127.154.158.14,D8136575
T872441,2023-11-04T18:22:07.713327,ACC889337,ACC761864,750.01,deposit,retail,Singapore,atm,False,,5211.218366417223,-1.52,14,0.41,wire_transfer,207.179.137.148,D4272345
T3475799,2023-11-04T20:52:41.081256,ACC357680,ACC679204,73.51,payment,grocery,Singapore,atm,False,,-534.3680450736111,-1.61,2,0.71,ACH,7.72.110.47,D2089032
T2931654,2023-11-04T21:09:41.751751,ACC508306,ACC156086,1554.65,deposit,utilities,Singapore,mobile,False,,253.85538758777776,-0.1,19,0.08,UPI,120.16.185.72,D1970818
T3224833,2023-11-05T03:38:12.945603,ACC448380,ACC823951,58.2,payment,online,Berlin,web,False,,6671.482925992501,-0.35,20,0.02,card,124.58.204.182,D3075833
T5050126,2023-11-05T15:26:43.220583,ACC670261,ACC983955,7.5,payment,entertainment,Singapore,atm,False,,5230.151325059167,-0.1,19,0.72,wire_transfer,199.60.48.137,D8939033
T1455884,2023-11-06T04:23:18.609654,ACC558148,ACC376314,33.19,transfer,retail,Dubai,atm,False,,,0.09,10,0.7,card,206.38.75.2,D6997218
T1637781,2023-11-06T05:11:20.188101,ACC728091,ACC676834,23.91,payment,grocery,New York,mobile,False,,1878.9674553922223,-0.04,7,0.28,wire_transfer,74.28.19.241,D3409543
T2373988,2023-11-06T05:36:19.730168,ACC949163,ACC105516,191.74,withdrawal,grocery,Tokyo,web,False,,6156.5405024475,-0.75,11,0.04,UPI,18.137.250.168,D8531396
T4630685,2023-11-06T17:14:13.732802,ACC673753,ACC819948,1403.27,deposit,entertainment,Tokyo,atm,False,,5603.92600722,-0.5,13,0.96,UPI,133.24.19.11,D8920615
T3447605,2023-11-06T20:01:50.833787,ACC343786,ACC405287,328.65,payment,retail,New York,pos,False,,1535.5965080138888,0.52,7,0.66,wire_transfer,200.54.250.179,D8096770
T100731,2023-11-06T22:20:11.598323,ACC890183,ACC930072,753.54,deposit,entertainment,Toronto,pos,False,,,-1.74,5,0.91,wire_transfer,247.107.135.49,D6536912
T2287655,2023-11-07T00:23:12.331923,ACC247306,ACC994692,58.99,payment,grocery,Berlin,pos,False,,6545.205122599445,0.42,17,0.47,card,247.107.135.49,D8131650
T2609795,2023-11-07T04:16:24.775024,ACC523903,ACC877874,430.71,withdrawal,utilities,Sydney,mobile,False,,2162.6125866119446,0.22,3,0.54,card,247.107.135.49,D2571581
T4465623,2023-11-07T04:29:31.937780,ACC205599,ACC732152,966.28,deposit,online,Toronto,pos,False,,756.9805502224999,-1.12,4,0.47,wire_transfer,247.107.135.49,D8195422
T1692676,2023-11-07T08:23:23.973481,ACC502109,ACC285685,19.17,payment,online,Toronto,pos,False,,7052.768168984722,-0.8,2,0.05,wire_transfer,108.217.129.86,D1467085
T3382338,2023-11-07T09:01:28.615607,ACC578727,ACC865730,264.73,withdrawal,travel,Sydney,mobile,False,,2747.9411075322223,-0.25,10,0.92,card,134.237.220.206,D8230480
T3510417,2023-11-07T20:33:02.642043,ACC331602,ACC742306,20.25,payment,retail,Berlin,web,False,,5155.987407520555,0.85,7,0.25,UPI,92.56.101.42,D5126192
T370593,2023-11-08T11:26:58.195792,ACC514058,ACC958668,327.32,deposit,retail,London,pos,False,,,0.89,14,0.78,wire_transfer,215.62.238.110,D6226111
T3639283,2023-11-08T13:10:03.651702,ACC338445,ACC862447,20.76,transfer,retail,Berlin,web,False,,7465.719159016944,1.78,14,0.3,UPI,14.46.226.153,D5122131
T1951370,2023-11-08T16:47:00.834097,ACC463849,ACC447738,44.21,withdrawal,utilities,Berlin,web,False,,1452.449985433611,-0.98,12,0.42,card,158.188.53.150,D5472334
T2161808,2023-11-08T19:50:32.042424,ACC734470,ACC248141,12.01,transfer,grocery,Dubai,mobile,False,,6025.855495960555,-2.06,9,0.67,UPI,161.57.186.102,D9933669
T431816,2023-11-08T21:00:52.242356,ACC586408,ACC447842,1795.42,deposit,restaurant,Sydney,web,False,,,1.65,3,0.37,wire_transfer,139.197.207.5,D2223491
T3056723,2023-11-08T22:31:21.374874,ACC261660,ACC519024,286.38,withdrawal,other,Tokyo,pos,False,,4761.953000233334,-0.76,3,0.52,wire_transfer,129.12.56.156,D5905092
T568952,2023-11-09T11:08:02.662091,ACC521384,ACC173300,598.11,withdrawal,entertainment,London,web,False,,,2.19,1,0.86,wire_transfer,125.1.32.53,D3474432
T5027943,2023-11-09T21:39:09.892717,ACC226715,ACC600768,4.91,payment,online,Singapore,web,True,card_not_present,255.9916003172222,1.3,14,0.65,wire_transfer,35.146.2.139,D5365716
T1034662,2023-11-10T19:41:29.007870,ACC614598,ACC177520,227.46,withdrawal,other,Singapore,web,False,,3722.158563876111,-0.37,8,0.06,ACH,231.243.31.131,D7055582
T2192577,2023-11-11T02:57:39.059694,ACC402099,ACC130893,154.28,payment,grocery,Sydney,atm,False,,1932.481553060278,0.08,10,0.94,UPI,90.82.114.97,D1017590
T5041715,2023-11-11T11:46:02.142141,ACC187602,ACC520858,16.62,transfer,retail,Berlin,web,False,,-1035.6428871686112,0.36,6,0.77,wire_transfer,251.159.77.129,D2018837
T1176167,2023-11-11T14:13:32.529334,ACC799490,ACC950024,1234.88,deposit,retail,Berlin,atm,False,,6675.059009498055,-1.1,16,0.55,wire_transfer,33.203.72.223,D7227024
T4313565,2023-11-11T19:56:32.082269,ACC909447,ACC871329,319.5,deposit,entertainment,Toronto,pos,False,,6285.316222856944,-0.29,5,0.4,ACH,174.144.137.131,D3319447
T1571315,2023-11-11T21:20:54.775067,ACC900748,ACC781899,20.0,transfer,retail,Berlin,web,False,,70.19370702666667,-0.89,19,0.15,wire_transfer,174.225.36.96,D7698872
T3679058,2023-11-12T06:00:27.842348,ACC537816,ACC882582,244.8,withdrawal,utilities,Dubai,web,False,,-382.4551476869444,-0.57,11,0.75,UPI,198.196.56.86,D8865609
T4536073,2023-11-12T07:28:13.386762,ACC660257,ACC660832,19.39,transfer,retail,New York,web,False,,6314.444152123889,0.5,1,0.76,UPI,96.52.208.88,D5665591
T2513124,2023-11-13T00:10:41.774496,ACC366953,ACC489031,159.19,payment,other,Tokyo,web,False,,2578.958576588611,0.67,1,0.83,card,8.188.218.196,D3915629
T3070712,2023-11-13T08:14:12.800333,ACC295647,ACC652530,7.11,transfer,retail,Berlin,mobile,False,,2276.449617933333,-0.86,5,0.39,wire_transfer,44.44.41.234,D8592121
T552653,2023-11-13T08:34:14.543287,ACC356466,ACC101961,1368.87,deposit,retail,London,web,False,,3091.281108813889,1.27,11,0.84,ACH,215.16.237.151,D9695455
T4425882,2023-11-13T09:59:48.247942,ACC670867,ACC625304,63.71,payment,other,New York,pos,False,,-969.7239080244444,1.46,13,0.55,card,4.38.32.100,D6537086
T266290,2023-11-13T15:47:20.832598,ACC499217,ACC620065,1.97,payment,utilities,Sydney,pos,False,,,1.33,10,0.34,card,229.39.26.23,D9938794
T4849885,2023-11-13T18:29:55.495140,ACC540787,ACC876783,0.01,deposit,entertainment,Toronto,web,False,,995.4780584958332,-0.67,10,0.95,UPI,56.252.234.26,D9472476
T4931066,2023-11-14T06:53:25.803869,ACC200291,ACC638178,256.86,withdrawal,restaurant,Dubai,atm,False,,-228.55726901916668,-0.97,5,0.9,UPI,38.170.47.198,D5087888
T1346341,2023-11-14T07:19:25.699417,ACC446988,ACC753871,75.05,payment,utilities,London,pos,False,,,0.26,7,0.3,UPI,10.190.5.209,D6375432
T2593120,2023-11-15T00:00:10.033487,ACC324929,ACC235146,1127.03,deposit,travel,New York,pos,False,,7385.382540379723,-1.01,13,0.03,UPI,210.229.47.44,D7986991
T5015930,2023-11-15T04:13:01.909293,ACC846110,ACC296945,105.47,payment,grocery,Dubai,mobile,False,,663.5056474347223,0.33,15,0.49,UPI,110.241.149.112,D3065047
T1451422,2023-11-15T11:04:02.239469,ACC665862,ACC334259,1083.7,deposit,other,Toronto,atm,False,,4092.932812748056,-0.14,5,0.59,card,160.0.224.130,D3318923
T2261004,2023-11-15T19:55:32.436932,ACC702153,ACC686759,1682.3,deposit,grocery,Toronto,mobile,False,,3005.0292160369445,-1.1,12,0.3,UPI,127.19.199.214,D6609301
T3927020,2023-11-15T22:52:57.544913,ACC202446,ACC654313,1086.85,deposit,retail,Tokyo,web,False,,4346.777500386389,-0.29,20,0.59,wire_transfer,42.68.24.48,D6761858
T3911509,2023-11-16T05:26:41.301218,ACC221595,ACC456083,134.37,withdrawal,utilities,Berlin,web,False,,5942.014259687499,0.8,12,0.48,UPI,171.109.7.34,D3935709
T3511210,2023-11-16T08:49:11.508399,ACC729103,ACC282448,457.06,withdrawal,online,London,atm,False,,6913.347453876945,0.14,4,0.16,wire_transfer,197.14.35.186,D1451611
T901606,2023-11-16T09:13:19.734070,ACC356823,ACC872428,36.78,payment,retail,Singapore,mobile,False,,7482.462968552222,-0.67,17,0.11,card,223.253.4.19,D3330577
T1990677,2023-11-16T12:49:01.604297,ACC797128,ACC667194,504.54,withdrawal,utilities,Dubai,atm,False,,5041.235561426389,-0.36,11,0.63,wire_transfer,94.117.82.197,D9592206
T2174736,2023-11-16T21:48:02.125347,ACC699151,ACC455751,7.3,transfer,retail,Sydney,mobile,False,,3576.5534915547223,-1.26,20,0.65,ACH,243.94.221.211,D4921235
T2460814,2023-11-17T02:47:37.131249,ACC211813,ACC545426,0.01,deposit,online,New York,pos,False,,-446.9459815930556,0.74,2,0.47,wire_transfer,146.172.71.148,D8396618
T4711805,2023-11-17T11:34:37.106746,ACC270111,ACC685626,1573.87,deposit,travel,Singapore,pos,False,,5123.244066568611,0.46,19,0.51,wire_transfer,188.191.18.119,D4466204
T2856581,2023-11-17T11:37:35.285114,ACC324925,ACC685626,32.05,payment,travel,Tokyo,web,False,,3348.0678235433334,0.12,14,0.11,card,212.129.233.115,D5266534
T3167043,2023-11-18T11:03:17.376995,ACC592115,ACC685626,158.25,payment,restaurant,New York,atm,False,,1281.9470782380556,-1.13,19,0.14,wire_transfer,99.87.49.214,D3909763
T2157875,2023-11-18T23:04:16.734656,ACC556244,ACC248611,34.08,transfer,retail,New York,web,False,,2506.212248495833,-0.48,14,0.18,card,17.68.189.0,D8809944
T2769092,2023-11-19T09:04:46.292462,ACC590357,ACC179111,226.01,withdrawal,grocery,Berlin,web,False,,3888.5821333677777,0.84,18,0.92,wire_transfer,12.138.241.11,D8538811
T4368573,2023-11-19T10:33:26.983155,ACC462717,ACC525127,60.38,payment,other,Dubai,mobile,False,,7314.290605006944,0.08,14,0.0,ACH,39.143.13.147,D9893429
T2005134,2023-11-19T14:21:30.865023,ACC327689,ACC405416,75.71,withdrawal,other,Singapore,pos,False,,3947.683848116111,-0.9,6,0.83,UPI,229.22.31.200,D8385894
T2485077,2023-11-19T18:14:47.109754,ACC386491,ACC630459,5.28,transfer,online,London,atm,False,,6741.912276604445,2.05,11,0.48,card,215.21.215.140,D4195463
T3839096,2023-11-19T23:18:40.010611,ACC133150,ACC623911,6.31,transfer,other,Berlin,atm,False,,513.3560627641666,0.51,8,0.49,card,246.202.137.166,D6872724
T3468279,2023-11-19T23:48:22.094302,ACC272027,ACC512386,998.7,deposit,grocery,Tokyo,pos,False,,6028.236348436666,-0.18,10,0.04,card,1.64.29.64,D7311586
T3743447,2023-11-20T00:16:50.158414,ACC503718,ACC268536,742.33,deposit,restaurant,London,mobile,True,card_not_present,-60.41635404972222,-1.58,17,0.77,UPI,49.161.145.38,D8301526
T131834,2023-11-20T10:07:15.733165,ACC152763,ACC484863,382.96,withdrawal,other,Singapore,web,False,,,1.09,11,0.51,UPI,155.195.134.74,D4092604
T831287,2023-11-20T17:24:38.653083,ACC100771,ACC943249,375.66,withdrawal,online,Tokyo,pos,False,,,-0.74,5,0.35,ACH,85.220.195.183,D7140070
T2521684,2023-11-20T22:36:57.399959,ACC101386,ACC442798,396.7,withdrawal,retail,Sydney,mobile,False,,6162.294462249722,-1.63,4,0.94,card,39.159.160.69,D7863775
T3849824,2023-11-21T06:21:09.291786,ACC662826,ACC237061,103.68,withdrawal,utilities,Singapore,pos,False,,94.60785512083334,1.48,15,0.29,wire_transfer,74.6.74.121,D1629956
T770004,2023-11-21T06:55:28.476157,ACC663308,ACC896151,338.68,withdrawal,utilities,Toronto,pos,False,,963.2028928247222,-0.44,12,0.52,ACH,61.136.192.212,D3934087
T2050265,2023-11-21T08:48:37.213996,ACC459528,ACC105197,806.81,deposit,restaurant,Tokyo,atm,False,,6406.252353197499,0.25,10,0.75,ACH,235.155.173.94,D5104866
T3376754,2023-11-22T03:18:09.314022,ACC469158,ACC704401,131.88,payment,grocery,Singapore,atm,False,,5454.355695110556,-0.56,2,0.34,card,164.234.13.221,D6721445
T2437140,2023-11-22T04:07:28.722306,ACC513669,ACC466345,205.83,payment,travel,Berlin,pos,False,,3022.564183713889,0.29,4,0.48,UPI,72.101.11.27,D4737539
T3008580,2023-11-22T04:33:05.669167,ACC835164,ACC354300,35.06,payment,utilities,New York,atm,False,,,0.8,10,0.84,UPI,166.3.219.250,D2577638
T2292036,2023-11-22T08:13:43.449408,ACC800276,ACC106465,144.13,payment,travel,Sydney,pos,False,,6417.550195464167,-0.22,2,0.22,UPI,90.114.133.150,D1621845
T3421427,2023-11-22T18:33:11.556973,ACC581989,ACC730056,10.1,transfer,other,Dubai,atm,False,,-865.3375611166666,1.06,12,0.46,wire_transfer,108.222.223.122,D3593531
T2931490,2023-11-23T00:19:06.199236,ACC219917,ACC118102,21.65,transfer,travel,Berlin,atm,False,,1977.3440076025,-0.41,18,0.92,UPI,147.194.70.222,D4749723
T3062639,2023-11-23T18:16:31.348860,ACC522248,ACC725580,6.59,transfer,restaurant,Singapore,pos,False,,,1.23,7,0.58,card,106.251.29.83,D8693357
T2617220,2023-11-23T21:15:46.535135,ACC425052,ACC585132,15.73,transfer,restaurant,Dubai,pos,False,,5628.094177271389,-0.03,5,0.77,wire_transfer,246.27.245.224,D9046395
T2062041,2023-11-24T00:58:40.371642,ACC692408,ACC139304,36.0,deposit,entertainment,Dubai,atm,False,,1765.2454089002777,2.71,18,0.97,UPI,65.123.229.181,D1405690
T2131075,2023-11-24T05:27:09.155119,ACC592723,ACC625240,953.18,deposit,retail,Berlin,mobile,False,,646.5890067383334,-1.59,19,0.28,ACH,187.77.118.53,D2860145
T2543664,2023-11-24T08:32:47.679901,ACC203181,ACC435201,142.77,withdrawal,online,New York,mobile,False,,81.04304519138888,-2.83,8,0.19,ACH,57.130.58.12,D8604247
T4430799,2023-11-24T15:13:48.609139,ACC267020,ACC291839,730.18,deposit,restaurant,Sydney,web,True,card_not_present,-861.6713119263889,0.38,4,0.62,UPI,182.7.223.104,D4605487
